open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol
4266.74,4266.99,4233.33,4251.64,6926.8778,29442562.326594,13266.0,3284.0775000000003,13956092.243138
4251.65,4259.84,4240.0,4245.55,3223.923,13703648.053503,6732.0,1638.4985000000001,6964573.412698
4245.44,4265.16,4244.0,4262.38,2604.2436,11082320.364875,6180.0,1416.653,6028314.480837
4262.39,4267.34,4254.34,4257.1,2496.0266,10639128.168933,6303.0,1267.8163,5404255.262373
4256.84,4262.0,4246.26,4246.66,2586.1879,11001818.189741,6466.0,1145.6095,4873341.1173209995
4246.6,4268.94,4237.21,4262.9,3190.9406,13575887.77144,8254.0,1503.5914999999998,6396162.122408
4263.33,4263.4,4245.04,4262.05,3061.1679000000004,13026563.999369001,7205.0,1051.4502,4474394.979304
4262.05,4262.06,4231.0,4233.11,6015.3635,25551920.331956,9930.0,1827.6262000000002,7761330.495649
4233.03,4254.52,4230.03,4245.62,4564.2046,19349150.197109997,9136.0,2480.0316,10515110.231092
4245.63,4245.63,4226.84,4231.03,2997.6445,12695802.318207,7424.0,1068.9865,4527780.114963001
4231.04,4242.2,4225.1,4231.31,3007.4467999999997,12727634.511702001,7445.0,1477.4463,6252589.268498
4231.31,4253.42,4227.0,4244.08,2881.1748,12231417.009103999,7212.0,1393.0574,5914097.760706
4244.09,4259.0,4233.34,4237.59,2572.6166000000003,10918194.74896,7943.0,1198.5218,5087826.45826
4237.6,4255.07,4229.39,4247.31,3720.0839000000005,15770338.137566,9296.0,1772.4768,7512687.629155
4248.0,4260.82,4236.8,4237.99,2641.5592,11225564.081777,8561.0,1196.7451,5086418.346255
4238.0,4244.94,4228.06,4230.5,2413.1604,10219513.917068,7694.0,1061.3147,4495054.221729999
4230.49,4248.71,4212.0,4218.38,4062.8309,17176976.188874997,12714.0,1825.0153,7716543.8290180005
4218.38,4219.79,4203.83,4207.14,5183.4095,21829084.952489,13380.0,2229.5244000000002,9389704.61979
4207.02,4210.92,4184.3,4194.9,6103.1869,25614712.877000004,16910.0,2861.0096,12006306.938432999
4194.9,4207.46,4188.51,4190.72,3678.5461,15441131.573757999,11956.0,1653.8712,6942153.740385001
4190.73,4220.66,4182.02,4200.97,6244.6316,26253556.609017,13072.0,2625.0370000000003,11034803.790111
4200.97,4211.76,4181.94,4205.9,4398.740699999999,18438800.323192,9078.0,1947.2421,8161489.694663
4205.67,4227.0,4200.05,4213.09,3229.8583000000003,13605201.520086002,8596.0,1537.6046999999999,6478247.2822630005
4213.09,4236.21,4210.27,4236.15,2792.4253,11788833.838401001,7470.0,1409.3129,5950685.559093
4236.21,4246.24,4228.09,4233.8,4102.4359,17381794.708479,9493.0,1630.8189000000002,6910427.252687
4233.79,4239.61,4221.47,4226.99,3168.4009,13403230.459758,6814.0,1259.2965,5327169.335272
4226.99,4234.58,4220.05,4220.64,3062.8163999999997,12943976.610011,6352.0,1730.5502999999999,7312785.977414001
4220.97,4223.09,4199.28,4200.89,3944.5423,16601322.190513,9041.0,1431.0467999999998,6023313.4739
4200.89,4200.89,4161.43,4187.5,8125.064899999999,33965448.112773,20170.0,3353.4588,14014855.064321
4186.7,4235.52,4181.88,4212.84,11233.5428,47285669.482416004,20203.0,4620.5565,19460010.170801
4212.84,4217.28,4185.23,4189.5,3506.2093999999997,14733051.358037,10337.0,1608.6104,6761447.519606
4189.5,4205.87,4173.89,4174.93,3383.4878,14176325.808862,10240.0,1493.0529000000001,6255136.51984
4174.93,4194.58,4171.62,4179.26,4753.398499999999,19872660.254013002,12532.0,2269.3434,9487214.174964
4178.74,4179.71,4154.76,4165.25,4974.4048999999995,20721668.146722,11566.0,2336.5371,9733444.410519
4165.24,4207.22,4146.27,4206.0,8951.7168,37357196.905189,16949.0,4012.0635,16762435.977216
4205.99,4210.0,4161.06,4169.54,6673.8747,27932672.399651997,11399.0,3385.9233999999997,14172200.594406
4169.54,4180.8,4153.52,4177.61,3813.6252999999997,15884000.352426,9214.0,1713.8423,7139465.036537
4177.61,4179.63,4151.4,4164.42,3910.1827000000003,16271153.855584,8247.0,1854.3934,7716359.76394
4164.42,4168.08,4145.4,4151.76,4123.2880000000005,17138518.447673,8016.0,2324.0376,9660391.5755
4152.2,4155.13,4131.0,4134.43,7857.3701,32535568.750124,13743.0,3212.0905999999995,13302355.566455
4134.42,4160.03,4129.28,4149.23,7645.5595,31721638.52391,14153.0,3692.2886,15322029.532183
4149.23,4149.24,4071.62,4073.42,17405.2012,71413418.21855,38586.0,7188.7477,29505230.693667002
4073.42,4150.0,4050.01,4133.63,25954.182999999997,106553713.014973,54585.0,12754.973999999998,52405198.392956
4134.1,4139.02,4067.03,4068.01,13005.0773,53246336.553597,30450.0,5432.1719,22237519.295149997
4068.0,4085.16,4036.21,4061.36,17606.4575,71424887.702521,38435.0,7878.0998,31961443.335754998
4061.35,4081.36,4023.11,4043.1,13340.9329,54067346.91544001,26028.0,6131.6081,24857238.561137
4043.1,4046.64,4012.0,4029.05,17115.8444,68925995.635233,32795.0,8137.6993,32777950.180404
