candle_begin_time_GMT8,open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol
2021-11-02 07:55:00,3.0371,3.444,2.9687,3.4387,82272303.0,267881749.37350002,593950.0,43062141.0,140251946.1349
2021-11-02 09:55:00,3.4385,3.4408,3.12,3.2107,36243765.0,116674412.69399998,235905.0,16908306.0,54456303.4871
2021-11-02 11:55:00,3.2107,3.2781,3.045,3.1464,24930925.0,78537024.30860001,147166.0,12557679.0,39542684.895600006
2021-11-02 13:55:00,3.1465,3.2997,3.142,3.1876,28859677.0,93572976.4261,179716.0,14148330.0,45871999.2851
2021-11-02 15:55:00,3.1866,3.46,3.135,3.2256,50873483.0,166956834.52609998,359164.0,27199400.0,89296069.56319998
2021-11-02 17:55:00,3.2255,3.3,3.18,3.2141,20011902.0,64719512.47099999,118802.0,10058430.0,32546962.730400003
2021-11-02 19:55:00,3.214,3.2169,3.031,3.0943,32834713.0,102144054.70750001,197993.0,15088770.0,46960566.745799996
2021-11-02 21:55:00,3.0943,3.1664,3.0296,3.0373,19724948.0,61273012.032000005,124637.0,9611886.0,29848401.396100003
2021-11-02 23:55:00,3.0373,3.15,2.965,3.0993,25161287.0,77142379.16149999,158257.0,12623515.0,38731911.8228
2021-11-03 01:55:00,3.098,3.1189,2.9954,3.0354,14842280.0,45211391.0034,97241.0,7341491.0,22350291.538599998
2021-11-03 03:55:00,3.0361,3.075,2.92,3.013,19123797.0,57493213.5022,120026.0,9370034.0,28196385.084699996
2021-11-03 05:55:00,3.0127,3.2339,3.0027,3.1246,28684765.0,89564664.2494,205752.0,14978353.0,46795634.159899995
2021-11-03 07:55:00,3.1246,3.181,2.9,2.9125,27295827.0,82480946.9835,193404.0,12604576.0,38160647.71079999
2021-11-03 09:55:00,2.9125,2.9522,2.81,2.866,15364708.0,44428972.794700004,107751.0,7666481.0,22181674.484399997
2021-11-03 11:55:00,2.866,2.8813,2.71,2.843,20210906.0,56625388.922199994,140353.0,9619966.0,26961733.268499997
2021-11-03 13:55:00,2.8417,2.9175,2.8352,2.8473,13136157.0,37774768.5663,93306.0,6392182.0,18389727.181399997
2021-11-03 15:55:00,2.8474,2.8718,2.8,2.8455,10819607.0,30696755.747700002,76808.0,5697895.0,16165704.2571
2021-11-03 17:55:00,2.8454,2.945,2.8448,2.9359,15624451.0,45273921.079799995,113856.0,8011795.0,23213395.812499996
2021-11-03 19:55:00,2.936,2.9727,2.73,2.7735,23107399.0,65606233.40150002,155110.0,11166498.0,31739185.762300003
2021-11-03 21:55:00,2.7735,2.9161,2.7681,2.88,20885363.0,59774139.79459999,120180.0,10492464.0,30028070.9204
2021-11-03 23:55:00,2.8801,3.1341,2.8484,2.951,46632511.0,140699845.2586,334743.0,23653070.0,71342832.7799
2021-11-04 01:55:00,2.9519,2.9886,2.8368,2.8628,17575992.0,51232741.2496,115645.0,8428766.0,24583245.488700002
2021-11-04 03:55:00,2.8625,2.898,2.806,2.8598,9530901.0,27280667.1129,64670.0,4796442.0,13734514.737700002
2021-11-04 05:55:00,2.8591,2.885,2.8182,2.8429,9922023.0,28302099.1629,59798.0,4877642.0,13917587.090499997
2021-11-04 07:55:00,2.8435,2.865,2.6728,2.7371,18715476.0,51586853.703899994,118554.0,8509002.0,23455728.6844
2021-11-04 09:55:00,2.737,2.7836,2.7098,2.7793,6188147.0,16993550.7052,52897.0,3096228.0,8504972.454499997
2021-11-04 11:55:00,2.7793,2.9389,2.7489,2.9151,17986448.0,51337827.648600005,140409.0,8897528.0,25390767.095899995
2021-11-04 13:55:00,2.9145,2.9268,2.7305,2.7514,15184981.0,42899885.386199996,108430.0,7476880.0,21130182.224099997
2021-11-04 15:55:00,2.7515,2.8416,2.7014,2.8011,15205241.0,42063371.0136,98834.0,7253994.0,20075593.768400002
2021-11-04 17:55:00,2.8005,2.8425,2.7332,2.7462,14101857.0,39325453.1835,88408.0,6694556.0,18671465.8505
2021-11-04 19:55:00,2.7461,2.8734,2.7376,2.7648,17931580.0,50224973.520899996,127872.0,8938739.0,25046846.8237
2021-11-04 21:55:00,2.7648,2.7696,2.4366,2.516,41325424.0,107354371.10520001,251513.0,19494975.0,50637887.61129999
2021-11-04 23:55:00,2.516,2.579,2.4011,2.4976,25812826.0,64395484.9476,152148.0,12481961.0,31164460.8109
2021-11-05 01:55:00,2.4967,2.5643,2.4729,2.5023,10309400.0,25960714.7203,65844.0,5434617.0,13681777.868199999
2021-11-05 03:55:00,2.5017,2.542,2.4772,2.4966,5833234.0,14646478.389800001,43653.0,2974201.0,7468349.115200001
2021-11-05 05:55:00,2.4964,2.525,2.4071,2.5082,14196698.0,35000161.219100006,74781.0,7121794.0,17552105.0664
2021-11-05 07:55:00,2.5082,2.6739,2.5,2.5834,24192123.0,62870476.0214,165619.0,11779835.0,30603301.270800006
2021-11-05 09:55:00,2.5834,2.6197,2.5313,2.5445,8879093.0,22859509.374700006,58381.0,4677639.0,12045070.790799996
2021-11-05 11:55:00,2.545,2.652,2.5444,2.6034,9092106.0,23721554.738199994,61241.0,4659441.0,12158190.1338
2021-11-05 13:55:00,2.6048,2.7273,2.5967,2.6094,14127593.0,37590482.3382,99511.0,6512488.0,17329590.167
2021-11-05 15:55:00,2.6093,2.6467,2.5516,2.5652,9950927.0,25877360.1711,51872.0,4761135.0,12383043.810800003
2021-11-05 17:55:00,2.5645,2.5958,2.4736,2.4872,13889376.0,35239890.1466,60278.0,6844879.0,17364105.327800002
