candle_begin_time_GMT8,open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol
2021-12-10 23:55:00,3.4009,3.4244,3.3254,3.3473,2465392.0,8301359.1162,17351.0,1141784.0,3849464.5973000005
2021-12-11 00:25:00,3.3457,3.3865,3.3413,3.3711,1570562.0,5284571.582400002,10199.0,988074.0,3325151.6907
2021-12-11 00:55:00,3.3706,3.3813,3.3361,3.339,988728.0,3317831.6223,7304.0,577732.0,1939254.9721999997
2021-12-11 01:25:00,3.3383,3.3409,3.3009,3.3122,1416356.0,4695409.1081,11137.0,738168.0,2447544.4356
2021-12-11 01:55:00,3.3143,3.3749,3.3112,3.3485,1355483.0,4534968.3483,9337.0,735129.0,2460852.9967
2021-12-11 02:25:00,3.3485,3.3682,3.3367,3.343,804251.0,2697442.4868,5082.0,388148.0,1301762.2862
2021-12-11 02:55:00,3.3429,3.3584,3.3213,3.3561,652108.0,2173991.6443,5427.0,285945.0,953440.8699
2021-12-11 03:25:00,3.3556,3.3746,3.3551,3.3615,693399.0,2332141.8586999997,4859.0,449311.0,1511186.4262
2021-12-11 03:55:00,3.3615,3.399,3.3553,3.382,531099.0,1793839.3408999997,5191.0,316674.0,1069555.7206
2021-12-11 04:25:00,3.3802,3.3925,3.3689,3.381,401390.0,1356753.5889,3466.0,205930.0,696101.9869
2021-12-11 04:55:00,3.3806,3.3973,3.3718,3.3855,476587.0,1613629.1701,3921.0,262287.0,888228.3912999999
2021-12-11 05:25:00,3.3854,3.3876,3.3281,3.3347,658125.0,2209670.7276,5535.0,318678.0,1069473.2843
2021-12-11 05:55:00,3.3347,3.3564,3.3276,3.3293,556675.0,1860170.5828,4560.0,294326.0,983702.9441000001
2021-12-11 06:25:00,3.3293,3.3356,3.3,3.3125,584120.0,1936519.3863,6635.0,282252.0,936266.0857
2021-12-11 06:55:00,3.3115,3.3291,3.2835,3.3232,921033.0,3042716.9767,7718.0,437972.0,1447612.4746
2021-12-11 07:25:00,3.3232,3.3338,3.2111,3.2196,2233216.0,7291245.380999999,17517.0,1132300.0,3699451.7572
2021-12-11 07:55:00,3.2199,3.2562,3.162,3.2161,3166670.0,10152747.116600001,21386.0,1569372.0,5031844.8723
2021-12-11 08:25:00,3.2164,3.299,3.2152,3.2354,2192546.0,7144577.2377,15165.0,1089901.0,3551443.2114999997
2021-12-11 08:55:00,3.2354,3.2616,3.2017,3.25,1335652.0,4315833.182899999,9103.0,646772.0,2089410.3139000002
2021-12-11 09:25:00,3.2501,3.2882,3.2429,3.249,668697.0,2183141.3333,5317.0,335874.0,1096554.9172
2021-12-11 09:55:00,3.2491,3.2853,3.2466,3.2554,592657.0,1934077.6681,4163.0,302543.0,987528.1128
2021-12-11 10:25:00,3.2548,3.292,3.2451,3.279,527985.0,1726994.0818999999,3991.0,282109.0,922705.1588
2021-12-11 10:55:00,3.2789,3.3233,3.2736,3.2996,1107077.0,3653586.377,7214.0,550962.0,1817844.8958000003
2021-12-11 11:25:00,3.2996,3.3228,3.2903,3.2936,465448.0,1538206.3399999999,3594.0,251068.0,829827.8124999999
2021-12-11 11:55:00,3.2943,3.313,3.286,3.2913,556243.0,1834629.6045,3442.0,283936.0,936859.3797000002
2021-12-11 12:25:00,3.2909,3.326,3.284,3.3188,473047.0,1562471.0214,3526.0,262894.0,868239.3585000001
2021-12-11 12:55:00,3.3187,3.3229,3.3,3.3068,481468.0,1594356.744,3100.0,216683.0,717759.3122
2021-12-11 13:25:00,3.307,3.3454,3.3004,3.3093,686383.0,2282305.7405000003,5631.0,400313.0,1331179.8989000001
2021-12-11 13:55:00,3.3089,3.3502,3.2922,3.3125,793948.0,2638054.5906999996,5769.0,396948.0,1319522.9902000001
2021-12-11 14:25:00,3.3133,3.3276,3.2763,3.2844,936535.0,3095965.6865,5832.0,484427.0,1601492.5759
2021-12-11 14:55:00,3.2851,3.2953,3.2607,3.2877,865449.0,2835513.6069,5602.0,507029.0,1661007.6604
2021-12-11 15:25:00,3.2867,3.3026,3.2574,3.2926,676073.0,2217020.8705,4679.0,290544.0,952918.9045999999
2021-12-11 15:55:00,3.2929,3.3254,3.2645,3.3194,554250.0,1826393.1425,4896.0,281365.0,926971.6752999999
2021-12-11 16:25:00,3.3183,3.3689,3.3183,3.3452,1755543.0,5870104.172000001,11048.0,863277.0,2887066.2526000002
2021-12-11 16:55:00,3.3456,3.3969,3.31,3.3651,1766454.0,5932498.444700001,12767.0,758508.0,2546023.6599
2021-12-11 17:25:00,3.3644,3.384,3.3473,3.3601,561261.0,1889218.1436,4305.0,265479.0,893716.6159000001
2021-12-11 17:55:00,3.3601,3.3786,3.3443,3.3694,482711.0,1622694.3235,3723.0,224717.0,755554.8454
2021-12-11 18:25:00,3.3691,3.4095,3.3559,3.3796,996564.0,3373610.7781,7920.0,566253.0,1917243.6161000002
2021-12-11 18:55:00,3.3799,3.4,3.3558,3.37,832837.0,2812664.8522,6584.0,442242.0,1494125.6697
2021-12-11 19:25:00,3.3702,3.3982,3.3698,3.3818,660645.0,2235909.3011,4753.0,420895.0,1424689.0066
2021-12-11 19:55:00,3.381,3.399,3.3666,3.3942,729361.0,2468291.2403999995,4902.0,430899.0,1458445.3372
2021-12-11 20:25:00,3.3934,3.4101,3.3855,3.4014,717762.0,2439736.0289000003,5525.0,395248.0,1343658.2184000001
2021-12-11 20:55:00,3.4019,3.4128,3.3588,3.3893,1118801.0,3794510.8482999997,7494.0,626593.0,2126022.1971
2021-12-11 21:25:00,3.3893,3.3914,3.3462,3.3505,744623.0,2508860.7093,5137.0,341527.0,1151458.9875
2021-12-11 21:55:00,3.3517,3.3757,3.3397,3.3673,494779.0,1660099.3866,4374.0,246524.0,827415.2811
2021-12-11 22:25:00,3.3674,3.385,3.3497,3.3712,469769.0,1581095.7047,3627.0,226405.0,761996.1679
2021-12-11 22:55:00,3.3713,3.3875,3.3675,3.3738,456914.0,1542887.0677,3313.0,221233.0,747200.9604999999
2021-12-11 23:25:00,3.374,3.3969,3.3672,3.3817,612792.0,2073078.2677999998,4006.0,342402.0,1158371.9072
2021-12-11 23:55:00,3.3807,3.4568,3.3805,3.4422,1784172.0,6109681.2904,15830.0,885677.0,3031894.817
2021-12-12 00:25:00,3.4422,3.455,3.4199,3.4292,1206027.0,4148106.0857,8261.0,602501.0,2072359.682
2021-12-12 00:55:00,3.4288,3.4458,3.4066,3.4361,808092.0,2771371.416,6301.0,420399.0,1442458.1460999998
2021-12-12 01:25:00,3.4367,3.4442,3.4095,3.41,533075.0,1828646.5084000002,4622.0,264510.0,907676.0634
2021-12-12 01:55:00,3.4101,3.4299,3.4076,3.4137,422651.0,1444627.5995,4071.0,194997.0,666532.0142
2021-12-12 02:25:00,3.4137,3.4418,3.4125,3.4275,514227.0,1764032.7399000002,3862.0,257732.0,884474.2435
2021-12-12 02:55:00,3.4275,3.4297,3.4066,3.4103,292074.0,998091.1855,2944.0,126522.0,432444.22779999994
2021-12-12 03:25:00,3.4103,3.4118,3.3663,3.3734,652836.0,2208906.7731000003,6312.0,273466.0,925094.6948
2021-12-12 03:55:00,3.3736,3.3915,3.3676,3.3892,441842.0,1492392.1011,3359.0,233812.0,789974.6821999999
2021-12-12 04:25:00,3.3885,3.4367,3.3749,3.4315,1154378.0,3941196.620699999,8282.0,712221.0,2430921.7215
2021-12-12 04:55:00,3.431,3.4385,3.3821,3.4189,612551.0,2086236.9081,4755.0,259365.0,884275.4806
2021-12-12 05:25:00,3.4176,3.4189,3.3848,3.4176,367758.0,1251454.6063,2850.0,161587.0,550079.2681
2021-12-12 05:55:00,3.4176,3.4216,3.4022,3.4163,341220.0,1164644.3931,2624.0,192132.0,655869.0897
2021-12-12 06:25:00,3.4155,3.4457,3.4105,3.4251,323167.0,1107769.6212000002,3257.0,176670.0,605691.0722
2021-12-12 06:55:00,3.4251,3.4676,3.4166,3.4646,648063.0,2232294.8304,6417.0,366556.0,1262484.0433999998
2021-12-12 07:25:00,3.4667,3.4844,3.4546,3.4763,868537.0,3013270.6859000004,6782.0,391520.0,1358392.9131
2021-12-12 07:55:00,3.477,3.54,3.4531,3.5152,2079693.0,7276051.6775,19230.0,1074775.0,3761650.2327
2021-12-12 08:25:00,3.5152,3.5834,3.5096,3.5411,2518930.0,8933444.9793,21860.0,1178771.0,4182393.5012
2021-12-12 08:55:00,3.5413,3.5776,3.5327,3.5351,1127453.0,4007029.387,8782.0,538814.0,1915372.9845999999
2021-12-12 09:25:00,3.535,3.5765,3.5157,3.5474,1166621.0,4139835.2201,8849.0,514024.0,1823807.9128999999
2021-12-12 09:55:00,3.548,3.5548,3.5094,3.5361,751423.0,2653146.4129,5910.0,357409.0,1262862.9983
2021-12-12 10:25:00,3.5364,3.5759,3.5221,3.5537,1377170.0,4893716.305299999,8268.0,730539.0,2596494.6156
2021-12-12 10:55:00,3.5545,3.563,3.5354,3.5549,507988.0,1803429.0117,3549.0,264177.0,938102.6938
2021-12-12 11:25:00,3.5549,3.65,3.5533,3.6442,2013336.0,7264527.0427,24247.0,1053664.0,3803318.7597000003
2021-12-12 11:55:00,3.6443,3.6637,3.5833,3.6049,2631320.0,9543778.4913,22229.0,1064540.0,3863279.6794000003
2021-12-12 12:25:00,3.6053,3.6329,3.5666,3.5808,1209016.0,4360154.5791,9899.0,536547.0,1935637.3559
2021-12-12 12:55:00,3.5808,3.6071,3.562,3.6052,896791.0,3212754.3000999996,7183.0,457540.0,1639495.6179
2021-12-12 13:25:00,3.6051,3.6052,3.5428,3.5478,707804.0,2530282.9948,6003.0,266048.0,951488.5667
2021-12-12 13:55:00,3.5479,3.5669,3.5371,3.5521,677662.0,2407438.5161,6022.0,301863.0,1072760.865
2021-12-12 14:25:00,3.5521,3.5578,3.5275,3.5392,640896.0,2269785.6807,5035.0,296466.0,1050181.6393
2021-12-12 14:55:00,3.5392,3.566,3.5343,3.5652,594440.0,2109670.9504,5006.0,343047.0,1217899.4132
2021-12-12 15:25:00,3.5641,3.6098,3.5607,3.5939,1026317.0,3679896.1148999995,8638.0,578021.0,2072674.8927000002
2021-12-12 15:55:00,3.5941,3.6579,3.5922,3.6094,1863850.0,6767583.952300001,18106.0,920448.0,3343117.0526
2021-12-12 16:25:00,3.6099,3.6175,3.5598,3.5683,1325045.0,4744007.6379,12036.0,531688.0,1903963.1111
2021-12-12 16:55:00,3.5669,3.5774,3.5398,3.5691,1039220.0,3695586.3007,8716.0,429905.0,1529658.3158
2021-12-12 17:25:00,3.5696,3.5889,3.491,3.502,1945819.0,6871374.3774999995,15047.0,834418.0,2948577.957
2021-12-12 17:55:00,3.502,3.5343,3.4824,3.5121,1769659.0,6208421.972200001,11567.0,996434.0,3497602.599300001
2021-12-12 18:25:00,3.5125,3.5364,3.5081,3.5197,731980.0,2577103.8701,5169.0,334232.0,1176633.5396
2021-12-12 18:55:00,3.5193,3.5653,3.5188,3.5616,800377.0,2835112.3954,6814.0,489926.0,1735759.1534
2021-12-12 19:25:00,3.56,3.5874,3.5432,3.562,864631.0,3080103.2668,7477.0,470458.0,1675916.9786
2021-12-12 19:55:00,3.5627,3.5749,3.5268,3.5715,988508.0,3514180.291,7602.0,519682.0,1847376.6362
2021-12-12 20:25:00,3.5715,3.5841,3.5477,3.5488,627759.0,2237522.8823,5428.0,311884.0,1112015.1764
2021-12-12 20:55:00,3.5491,3.5699,3.5408,3.5609,535927.0,1905052.0778,4739.0,268687.0,955058.3533
2021-12-12 21:25:00,3.5617,3.5853,3.561,3.5694,645718.0,2308362.6691,5284.0,331686.0,1185751.9978
2021-12-12 21:55:00,3.5697,3.5985,3.5658,3.5819,874347.0,3134403.1766999997,7314.0,477861.0,1713003.3776
2021-12-12 22:25:00,3.5824,3.5895,3.5557,3.58,808030.0,2887287.7517999997,5643.0,413004.0,1476016.4769000001
2021-12-12 22:55:00,3.5805,3.5955,3.56,3.5715,696063.0,2489188.3230999997,4804.0,320946.0,1148087.4199
