candle_begin_time_GMT8,open,high,low,close,volume,quote_volume,num,initiative_vol,initiative_quote_vol
2021-11-17 23:55:00,4218.82,4247.32,4200.0,4231.54,8322.031200000001,35118038.441254,22658.0,4250.977,17937065.58108
2021-11-18 01:55:00,4231.55,4268.93,4219.97,4238.31,25892.064299999995,109860355.12472399,63881.0,12679.9891,53804343.364738
2021-11-18 03:55:00,4238.32,4265.99,4200.0,4235.18,27278.849899999994,115529911.87206101,69231.0,12534.8643,53093986.17307399
2021-11-18 05:55:00,4235.17,4299.91,4219.03,4286.03,22188.560699999998,94399805.04294302,67760.0,12910.455099999997,54934371.50238799
2021-11-18 07:55:00,4285.91,4337.0,4270.27,4315.73,41466.174000000006,178726186.057915,96967.0,19674.1565,84786928.859878
2021-11-18 09:55:00,4315.98,4344.81,4278.38,4278.94,36482.8173,157309821.27299,78852.0,18886.297499999997,81442536.081128
2021-11-18 11:55:00,4278.94,4299.51,4233.33,4257.1,33410.185,142491895.821152,76432.0,16412.121499999997,70006963.025649
2021-11-18 13:55:00,4256.84,4268.94,4225.1,4244.08,28304.130600000004,120160194.32862897,63072.0,11947.799200000001,50714806.089941
2021-11-18 15:55:00,4244.09,4260.82,4184.3,4190.72,30375.3935,128195516.47749299,88454.0,13798.4789,58236695.78302599
2021-11-18 17:55:00,4190.73,4246.24,4181.94,4200.89,30943.851399999992,130416716.259457,69916.0,13570.909200000002,57198922.36540301
2021-11-18 19:55:00,4200.89,4235.52,4146.27,4169.54,51601.69980000001,216044692.467664,113396.0,23079.546000000002,96646744.43167299
2021-11-18 21:55:00,4169.54,4180.8,4050.01,4068.01,83714.4871,344764347.7168369,176994.0,38172.5461,157288549.856388
2021-11-18 23:55:00,4068.0,4085.16,3960.0,4040.52,125973.4868,507503285.26207197,248492.0,59999.21750000001,241809975.98868304
2021-11-19 01:55:00,4040.52,4091.0,4030.01,4065.03,36707.3797,149267526.379484,109618.0,18696.122900000002,76015208.94122899
2021-11-19 03:55:00,4064.98,4092.6,4017.69,4024.33,29949.656300000002,121512784.93705201,85663.0,14219.302,57701548.79394
2021-11-19 05:55:00,4024.33,4036.36,3956.44,3978.74,48181.356,192310562.007483,112601.0,23145.705299999998,92414601.39663
2021-11-19 07:55:00,3978.03,4104.61,3973.01,4045.78,53790.793500000014,218038645.73374,112291.0,27961.538699999997,113328350.73374699
2021-11-19 09:55:00,4045.78,4074.54,3978.15,4004.81,48385.63940000001,194458730.830134,91830.0,24444.6008,98246412.55171603
2021-11-19 11:55:00,4004.82,4085.85,4000.87,4085.73,28188.4523,114012095.590894,63271.0,14904.8005,60283800.315819
2021-11-19 13:55:00,4085.73,4086.79,4040.03,4058.78,24499.599299999998,99443066.94759601,55425.0,12285.218500000003,49865993.512035996
2021-11-19 15:55:00,4058.78,4175.0,4050.14,4156.48,50391.4536,208595941.63145804,111547.0,27941.812799999996,115628780.649837
2021-11-19 17:55:00,4156.49,4160.0,4126.88,4136.56,13176.016899999999,54553038.238633,28561.0,6440.981599999999,26665062.165084
1,2021-11-19 17:55:00,4156.49,4160.4,4112.0,4127.91,29255.415999999997,120928551.86302301,63260.0,14259.041299999999,58932223.63893799
